Digital_Footprint,Number of Apps Installed,Usage_Intensity,Battery Drain (mAh/day),App Usage Time (min/day),Data Usage (MB/day),Screen On Time (hours/day),Battery_per_App_Usage,App_Screen_Ratio,Data_per_App_Usage,Device Model_iPhone 12,Age_Group
0.5278922981502426,0.752808988764045,0.44154081703667614,0.6309921962095876,0.5352112676056338,0.40793319415448853,0.5272727272727272,0.16577454767904992,0.5333253347410856,0.23432426948051946,1.0,0.6666666666666666
0.6345361012806012,0.7415730337078652,0.5084557032500522,0.7402452619843924,0.6320422535211268,0.5144050104384134,0.4818181818181818,0.15992313369816014,0.7349330517828864,0.2596387987012987,1.0,1.0
0.7021416323105548,0.752808988764045,0.5996241909666643,0.7748049052396878,0.7429577464788732,0.5653444676409186,0.5272727272727272,0.1191760145221456,0.8105165490873609,0.23346185064935068,0.0,1.0
0.8760626071728265,0.8651685393258426,0.8629340942306354,0.9208472686733556,0.9577464788732395,0.7127348643006264,0.6818181818181818,0.09028465799150215,0.827747116507495,0.22483766233766236,0.0,0.3333333333333333
0.34868109015286947,0.41573033707865165,0.16253740691767,0.49424005945745075,0.3098591549295775,0.24718162839248436,0.38181818181818183,0.2930428017634033,0.3812528994896899,0.25103997564935066,0.0,0.3333333333333333
0.6009704841475427,0.7191011235955056,0.4537198134873686,0.7383872166480863,0.5757042253521126,0.47599164926931115,0.6181818181818182,0.19395442546428976,0.4799763241669467,0.26582792207792205,0.0,0.0
0.3234339085701777,0.42696629213483145,0.19618623425429743,0.3734671125975474,0.3732394366197183,0.22546972860125264,0.4,0.1264437366597735,0.4643214794196222,0.16090452516233764,0.0,0.3333333333333333
0.3669962421102558,0.42696629213483145,0.18198900410606167,0.4154589371980676,0.3433098591549296,0.3402922755741128,0.2727272727272727,0.1865936126496931,0.6463326454544001,0.340427150974026,1.0,1.0
0.6546754715604364,0.6629213483146068,0.5247059642285475,0.6558900037160906,0.7253521126760563,0.5586638830897704,0.6090909090909091,0.0790539327486352,0.6658236150437524,0.23809101055194806,0.0,1.0
0.18074355138823017,0.3146067415730337,0.09457860672280603,0.126347082868822,0.21478873239436624,0.20626304801670148,0.15454545454545457,0.04781536129156666,0.6459951048615444,0.3198686079545454,0.0,1.0
0.38852201831515193,0.43820224719101125,0.18164103277889904,0.49386845039018956,0.3345070422535211,0.33695198329853865,0.38181818181818183,0.2595301580546708,0.42424053366607484,0.34747869318181823,1.0,0.3333333333333333
0.04965522273705718,0.0449438202247191,0.01332730183032918,0.07097733184689707,0.08626760563380283,0.01085594989561587,0.08181818181818182,0.17856786642817718,0.41039976964054337,0.028751521915584444,0.0,1.0
0.8534787843409098,0.8651685393258426,0.7948187069385483,0.9918246005202528,0.8785211267605634,0.6601252609603341,0.8636363636363636,0.14154437433091072,0.553921709779079,0.22856635551948049,1.0,1.0
0.04330694297493523,0.06741573033707865,0.0077249634630106485,0.0891861761426979,0.03345070422535211,0.0279749478079332,0.027272727272727282,0.48959046751467833,0.3471037097470846,0.25450233360389607,0.0,1.0
0.6075741544748076,0.7640449438202246,0.5722040503862481,0.6194723151244891,0.6971830985915493,0.4860125260960334,0.5,0.07541674701278667,0.7955559821471421,0.20185673701298704,0.0,1.0
0.6081579043379912,0.6292134831460674,0.4821142737838402,0.6837606837606838,0.6954225352112676,0.4292275574112735,0.5363636363636364,0.10314447008132133,0.7326438546815761,0.16224888392857142,0.0,0.0
0.059323579846035965,0.033707865168539325,0.011048089637413876,0.039762170196952815,0.07922535211267605,0.07473903966597079,0.018181818181818174,0.12664321668184925,0.7402969077442371,0.2947570008116883,1.0,0.0
0.02214601043452881,0.056179775280898875,0.003479713271626418,0.002972872538089935,0.01056338028169014,0.07098121085594991,0.04545454545454544,0.32591046006742413,0.13012589784197987,0.7581802962662337,0.0,1.0
0.055967018132730126,0.056179775280898875,0.014440810077249636,0.0568561872909699,0.08450704225352114,0.04384133611691023,0.06363636363636363,0.1517710501293295,0.47843099614467854,0.15815239448051946,0.0,0.6666666666666666
0.05268342515232223,0.0,0.006437469552508873,0.09996283909327387,0.0721830985915493,0.006263048016701467,0.08181818181818182,0.29613474210557805,0.343395562381021,0.031922179383116894,0.0,0.6666666666666666
0.044401473968404534,0.0449438202247191,0.013083721901315331,0.05016722408026757,0.08450704225352114,0.01711899791231733,0.009090909090909094,0.13661721778563873,0.8728623762217851,0.05539772727272729,0.0,0.3333333333333333
0.16465394578423148,0.1348314606741573,0.03197856496624678,0.23782980304719437,0.12147887323943664,0.14822546972860126,0.19090909090909094,0.39516992373213816,0.25797059717489723,0.4054256290584416,0.0,1.0
0.07953591885876903,0.056179775280898875,0.01339689609576171,0.10590858416945374,0.07746478873239436,0.0722338204592902,0.054545454545454564,0.2892260840076865,0.4840092143782695,0.2908634334415584,1.0,0.3333333333333333
0.21562260571345182,0.1348314606741573,0.05838958869789129,0.20958751393534003,0.24295774647887325,0.2,0.2727272727272727,0.10953448012181577,0.4189422661611557,0.2618455762987013,0.0,1.0
0.06173154803166843,0.07865168539325842,0.018042313313382977,0.09030100334448161,0.0897887323943662,0.023799582463465564,0.04545454545454544,0.21073734465493277,0.606862792148582,0.0717456371753247,0.0,0.6666666666666666
0.10653435003101171,0.30337078651685395,0.05395295427656761,0.14083983649201043,0.11091549295774648,0.08350730688935284,0.14545454545454548,0.2505269597249835,0.31875029994720927,0.23329697646103895,0.0,1.0
0.591192673939217,0.6404494382022472,0.43938339480826777,0.6179858788554441,0.6197183098591549,0.5173277661795408,0.5636363636363636,0.10994673883410572,0.5962982515077347,0.26988636363636365,0.0,0.0
0.3529497610273998,0.47191011235955055,0.21574222284083794,0.34968413229282796,0.37852112676056343,0.32693110647181634,0.44545454545454544,0.10478020626234286,0.4119019052646734,0.2820997362012987,0.0,0.3333333333333333
0.9374293115400051,0.797752808988764,0.8114691349432807,0.8153102935711631,0.9683098591549295,0.9766179540709813,0.8545454545454546,0.05445804602669041,0.6400297547631617,0.3586774553571428,0.0,0.6666666666666666
0.8252034003429531,0.797752808988764,0.8297898253183937,0.8164251207729468,0.9911971830985915,0.6321503131524009,0.8363636363636363,0.048546788039177835,0.6778566972212892,0.1708603896103896,0.0,0.6666666666666666
0.35718194753548105,0.39325842696629215,0.15223745563365576,0.46079524340393907,0.30281690140845074,0.309812108559499,0.36363636363636365,0.2738927196441276,0.3937323031146519,0.353122463474026,0.0,0.3333333333333333
0.5635375241708928,0.752808988764045,0.527280952049551,0.5756224451876626,0.647887323943662,0.4501043841336117,0.4727272727272728,0.07727191121809152,0.7739981763209676,0.20090553977272727,0.0,0.0
0.9330147031996788,0.8876404494382022,0.8503897278864221,0.8387216648086213,0.9207746478873239,0.9891440501043841,0.6727272727272727,0.07594204440425295,0.8006318887875734,0.39151278409090917,0.0,1.0
0.31723156627385163,0.42696629213483145,0.15693506855035144,0.4254923820141211,0.2904929577464789,0.2409185803757829,0.42727272727272725,0.2597030407404698,0.2950488713986339,0.2651937905844156,0.0,0.3333333333333333
0.23576197599328685,0.2247191011235955,0.08751478878140441,0.3017465626161278,0.26232394366197187,0.15198329853862214,0.22727272727272727,0.18032329062244412,0.5645470397210092,0.15417004870129872,0.0,1.0
0.6039622021963589,0.7303370786516854,0.5473588976268355,0.6291341508732813,0.6936619718309859,0.4701461377870564,0.5909090909090909,0.08092904495614761,0.6519060645326423,0.192281351461039,0.0,0.6666666666666666
0.027618665401875298,0.0449438202247191,0.005532744101886004,0.06465997770345598,0.029929577464788734,0.00960334029227558,0.09090909090909091,0.4281971660538197,0.12279918734302764,0.15611049107142858,1.0,0.6666666666666666
0.7057171002225546,0.5842696629213482,0.5043148444568167,0.73950204384987,0.7799295774647887,0.5720250521920669,0.6272727272727273,0.09032455399591727,0.7053302618739102,0.2196885146103896,0.0,0.6666666666666666
0.343281403918421,0.5280898876404494,0.2767241979260909,0.3433667781493868,0.44894366197183105,0.23549060542797495,0.3727272727272727,0.05383965795825546,0.6409463934347557,0.12116984577922077,1.0,0.0
0.3989930314860083,0.49438202247191004,0.26842508177326185,0.41062801932367154,0.4612676056338028,0.31941544885177453,0.2909090909090909,0.08810367641680683,0.858279342835661,0.20110846185064937,0.0,1.0
0.04327045860848626,0.011235955056179775,1.7398566358132334e-05,0.10516536603493125,0.0017605633802816947,0.044258872651356994,0.009090909090909094,0.9843807142714653,0.1955031914383069,0.650200385551948,0.0,1.0
0.044401473968404534,0.06741573033707865,0.008003340524740762,0.05239687848383502,0.03521126760563381,0.06388308977035492,0.03636363636363635,0.34638375966646934,0.31601158196157475,0.4599609375,0.0,0.3333333333333333
0.8979897114086614,0.9101123595505618,0.8648827336627462,0.9713861018208844,0.9154929577464789,0.769937369519833,0.7727272727272727,0.1206987120239908,0.6739149909615909,0.2737545657467533,1.0,0.0
0.8868254952752745,0.9101123595505618,0.777802909040295,0.9487179487179488,0.8186619718309859,0.8551148225469729,0.7181818181818183,0.15153832343690776,0.6374686055254276,0.375583400974026,1.0,0.3333333333333333
0.05188076909044474,0.10112359550561797,0.021522026585009395,0.0003716090672612471,0.09330985915492958,0.07640918580375783,0.054545454545454564,0.008650783624020053,0.5734350754267249,0.2561383928571429,0.0,1.0
0.6143967310007662,0.6853932584269662,0.5079685433920245,0.7346711259754738,0.6795774647887324,0.4150313152400835,0.4636363636363636,0.1322020599636946,0.8379053286621556,0.15916700487012983,0.0,1.0
0.40712904520413007,0.5056179775280898,0.2601085670540747,0.43924191750278707,0.4366197183098592,0.3402922755741128,0.3363636363636364,0.12248073355453448,0.6929436419190224,0.24266943993506493,0.0,0.0
0.5098690211244482,0.6292134831460674,0.39599137031108633,0.5574136008918618,0.5633802816901409,0.39749478079331946,0.5727272727272728,0.11017281619245828,0.5146742173377487,0.20666345373376624,0.0,0.0
0.1827137071764749,0.23595505617977525,0.053413598719465515,0.2500929022668153,0.1408450704225352,0.16910229645093947,0.21818181818181817,0.3528668603839325,0.2647741997408456,0.4051212459415584,0.0,1.0
0.6343536794483564,0.7191011235955056,0.5618693019695177,0.6042363433667781,0.7235915492957746,0.5507306889352819,0.5545454545454545,0.05884660651235779,0.7409655900561503,0.2335633116883117,0.0,1.0
0.06716771863256595,0.0449438202247191,0.01357088175934303,0.09178743961352658,0.08802816901408451,0.0396659707724426,0.054545454545454564,0.21948121895592154,0.5436259218377566,0.13428368506493507,0.0,0.0
0.21091612244153385,0.15730337078651685,0.0387640058459183,0.3247863247863248,0.13556338028169013,0.1849686847599165,0.13636363636363638,0.49284199187451366,0.430687399017773,0.4658329951298701,0.0,0.3333333333333333
0.5957167353788901,0.595505617977528,0.4511622242327232,0.6584912671869194,0.681338028169014,0.43131524008350736,0.4727272727272728,0.09872266292530801,0.8229431620034875,0.17020089285714288,0.0,0.6666666666666666
0.636433288335948,0.6179775280898876,0.4724580694550769,0.6659234485321442,0.6919014084507042,0.5302713987473905,0.5,0.09719331608939363,0.7881844795316026,0.2362139813311688,0.0,0.0
0.04491225509869022,0.056179775280898875,0.013135917600389728,0.002229654403567455,0.07570422535211267,0.0722338204592902,0.018181818181818174,0.045561237042110236,0.7138551614915776,0.2971413352272727,1.0,0.6666666666666666
0.1991316720785144,0.24719101123595505,0.07871111420418957,0.25678186547751763,0.21478873239436624,0.13653444676409188,0.24545454545454545,0.20035773417292252,0.40414647022124106,0.18143770292207792,0.0,0.0
0.04162866211828231,0.056179775280898875,0.013657874591133691,0.02861389817911557,0.07922535211267605,0.03465553235908143,0.009090909090909094,0.10039164577667542,0.8296267856857193,0.13455002029220783,0.0,0.6666666666666666
0.04250428691305776,0.06741573033707865,0.013292504697612915,0.059829059829059825,0.06866197183098592,0.018371607515657626,0.054545454545454564,0.208609557752791,0.4343283582089553,0.09035105519480521,0.0,0.3333333333333333
0.5872888467291766,0.595505617977528,0.49610272113577836,0.5845410628019324,0.7535211267605634,0.4050104384133612,0.4545454545454545,0.04042795114069325,0.9678216633872441,0.12203226461038966,0.0,0.3333333333333333
0.040461162391915065,0.07865168539325842,0.007690166330294384,0.06874767744332962,0.028169014084507046,0.044258872651356994,0.009090909090909094,0.45778670266172844,0.4116811441186352,0.38709922889610393,0.0,0.0
0.9537743077091466,0.9887640449438202,0.9659684042034936,0.8587885544407283,0.9507042253521127,1.0,0.7272727272727273,0.07308948008856914,0.7607653053062662,0.3804408482142857,0.0,1.0
0.023422963260242985,0.0,0.00591551256176491,0.023039762170196973,0.06690140845070423,0.0,0.04545454545454544,0.11958162390036636,0.4691382316712259,0.013316761363636381,0.0,0.3333333333333333
0.8687292495165823,0.9325842696629212,0.8338610898461967,0.8431809736157563,0.8609154929577465,0.8605427974947808,0.9,0.09755902946319928,0.5097374862024284,0.3533761160714286,0.0,1.0
0.6007150935823999,0.6067415730337078,0.35152063469970074,0.6900780379041249,0.5123239436619718,0.5832985386221294,0.6272727272727273,0.21464050375354904,0.3979251651709299,0.41624391233766245,1.0,1.0
0.06651100003648437,0.07865168539325842,0.014493005776324033,0.0865849126718692,0.06866197183098592,0.0617954070981211,0.009090909090909094,0.27700460798850995,0.7431556046135881,0.2787768871753247,0.0,0.3333333333333333
0.1897187055346784,0.30337078651685395,0.09450901245737352,0.22073578595317728,0.221830985915493,0.13653444676409188,0.1090909090909091,0.1482801497430032,0.8779478811729138,0.17238230519480516,1.0,1.0
0.3368236710569521,0.3595505617977528,0.15265502122625096,0.4451876625789669,0.32922535211267606,0.24008350730688938,0.2909090909090909,0.2263233837131211,0.5732927004847148,0.2196885146103896,0.0,0.3333333333333333
0.3608303841803787,0.3595505617977528,0.16726981696708193,0.3961352657004831,0.3644366197183099,0.31983298538622135,0.31818181818181823,0.1509997273773031,0.5893858680872167,0.288377637987013,0.0,0.0
0.9299135320515161,1.0,0.8432563156795879,0.9502043849869938,0.8151408450704225,0.9803757828810021,0.6818181818181818,0.15362621433463436,0.6754811153237031,0.4548244724025974,0.0,1.0
0.34795140282389,0.5056179775280898,0.214176351868606,0.3801560758082497,0.35211267605633806,0.31022964509394574,0.32727272727272727,0.15020180728899996,0.546858952824303,0.2897600446428571,0.0,1.0
0.3731621000401328,0.47191011235955055,0.21845639919270654,0.4065403195837979,0.3838028169014085,0.32609603340292276,0.32727272727272727,0.14159091966939508,0.6093215594055448,0.27558086444805197,0.0,0.6666666666666666
0.3813345981247036,0.41573033707865165,0.22141415547358895,0.4024526198439242,0.4366197183098592,0.30104384133611695,0.32727272727272727,0.09888889627703784,0.7134248372286478,0.1999416599025974,0.0,0.6666666666666666
0.3346346090700135,0.38202247191011235,0.14489526063052405,0.5065031586770717,0.29401408450704225,0.21127348643006266,0.3090909090909091,0.3279518056266664,0.463348850602294,0.21527495941558442,0.0,0.6666666666666666
0.0528658469845671,0.10112359550561797,0.004001670262370381,0.10107766629505761,0.0,0.07724425887265138,0.08181818181818182,0.9999999999999998,0.0,1.0,0.0,1.0
0.3686380386004597,0.5168539325842696,0.2610480896374139,0.44109996283909325,0.42957746478873243,0.23549060542797495,0.4545454545454545,0.1288308475906138,0.4780582617459328,0.1329773741883117,0.0,1.0
0.1345908278302747,0.1797752808988764,0.044296749947804304,0.1207729468599034,0.14260563380281693,0.15114822546972861,0.23636363636363636,0.1410456742757213,0.2406152517156981,0.3512581168831169,0.0,0.6666666666666666
0.7623043525849174,0.8876404494382022,0.7869023592455981,0.7829803047194351,0.8485915492957746,0.6250521920668058,0.8636363636363636,0.08104873296939308,0.5280462638575611,0.22114701704545456,0.0,0.3333333333333333
0.8899631507898865,0.8314606741573034,0.8110515693506855,0.8606465997770346,0.9313380281690141,0.8350730688935283,0.6545454545454544,0.07965902214893178,0.837946921341844,0.3018846387987013,1.0,0.0
0.1979276879856981,0.2696629213483146,0.0863664834017677,0.20958751393534003,0.221830985915493,0.17035490605427978,0.2545454545454545,0.13557327233677546,0.4037385420166051,0.2378119926948052,0.0,0.3333333333333333
0.18705534678390312,0.2696629213483146,0.08222562460853225,0.2121887774061687,0.20950704225352113,0.1490605427974948,0.24545454545454545,0.1557938972411913,0.391209547119707,0.21391791801948054,0.0,1.0
0.15119121456455908,0.1797752808988764,0.04610620084905004,0.15013006317354144,0.14964788732394368,0.1640918580375783,0.22727272727272727,0.17349442453338293,0.2728591767848859,0.3670226258116883,0.0,1.0
0.21989127658798208,0.1348314606741573,0.03848562878418818,0.32292827945001856,0.15140845070422537,0.1966597077244259,0.09090909090909091,0.4343012547293387,0.6719553358608885,0.4469485592532467,0.0,0.3333333333333333
0.035462804188405264,0.056179775280898875,0.0079163476929501,0.08324043106651803,0.040492957746478875,0.004175365344467642,0.08181818181818182,0.41649433809204,0.19263649597670812,0.08887987012987017,0.0,0.6666666666666666
0.3429165602539312,0.47191011235955055,0.18136265571716892,0.47565960609438873,0.3116197183098592,0.24634655532359084,0.42727272727272725,0.2745377050488393,0.3286685543344372,0.24776785714285718,0.0,0.6666666666666666
0.5335473749498341,0.6629213483146068,0.3674403229173916,0.7168338907469343,0.49471830985915494,0.38371607515657624,0.6272727272727273,0.2442699363658729,0.3777015245316825,0.24085582386363638,0.0,0.6666666666666666
0.17476011529059798,0.1797752808988764,0.07098615074117892,0.1869193608324043,0.24647887323943662,0.10104384133611694,0.15454545454545457,0.08182670505548867,0.7522484042808468,0.08096590909090909,1.0,1.0
0.04308803677624139,0.0,0.0020878279629758505,0.05128205128205128,0.028169014084507046,0.06805845511482256,0.054545454545454564,0.39129336196979875,0.20579737966117967,0.540914163961039,1.0,0.3333333333333333
0.04633514539020031,0.06741573033707865,0.018024914747024844,0.0037160906726124154,0.09859154929577464,0.05219206680584552,0.06363636363636363,0.007261072803558699,0.5532722240885605,0.15674462256493507,0.0,0.3333333333333333
0.8934291656025394,0.9101123595505618,0.8458834991996659,0.9201040505388333,0.8943661971830986,0.8258872651356994,0.8,0.11150933234036609,0.6260530146694182,0.3152521306818181,0.0,0.6666666666666666
0.1705279287825167,0.28089887640449435,0.06715846614238986,0.1605351170568562,0.15845070422535212,0.20083507306889356,0.20909090909090908,0.17215790838547512,0.32869414982962997,0.43690391639610393,0.0,0.3333333333333333
0.36455178955817436,0.5056179775280898,0.1950379288746607,0.5035302861389818,0.31690140845070425,0.2768267223382046,0.3545454545454546,0.2909815082019535,0.43293340372094513,0.28565087256493504,0.0,1.0
0.04458389580064942,0.06741573033707865,0.018860045932215186,0.004459308807134896,0.10387323943661973,0.041336116910229655,0.027272727272727282,0.0007912707542339636,0.8355665402889094,0.1090706168831169,0.0,1.0
0.5224926119157941,0.651685393258427,0.3904238290764841,0.6447417316982534,0.5369718309859155,0.37787056367432154,0.6090909090909091,0.1719185323589842,0.4438146886148039,0.20592786120129866,0.0,0.0
0.16199058703345615,0.24719101123595505,0.048646391537337325,0.23151244890375328,0.11971830985915492,0.14822546972860126,0.09090909090909091,0.39007653383513635,0.5286973492665291,0.4112850040584416,0.0,0.3333333333333333
0.3670692108431537,0.5393258426966292,0.18581668870485074,0.5261984392419176,0.28169014084507044,0.2977035490605428,0.40909090909090906,0.36689695526992966,0.30036313608804854,0.36699726055194815,0.0,0.6666666666666666
0.13608668685468273,0.16853932584269665,0.051499756420070986,0.1289483463396507,0.17957746478873238,0.11106471816283928,0.2545454545454545,0.09327020898856975,0.3029690774423701,0.17674512987012989,0.0,0.6666666666666666
0.20416651464847313,0.1797752808988764,0.04655856357436147,0.3084355258268302,0.15140845070422537,0.1653444676409186,0.26363636363636367,0.4121390242767186,0.22333189358672878,0.3656529017857143,0.0,0.6666666666666666
0.4560545806122077,0.37078651685393255,0.21777785510473935,0.5332590115198811,0.4735915492957747,0.3553235908141963,0.30000000000000004,0.15379909702043337,0.858516101166195,0.22871854707792208,0.0,0.6666666666666666
0.05447115910832208,0.011235955056179775,0.010926299672906953,0.009290226681531039,0.10211267605633804,0.06680584551148225,0.027272727272727282,0.01311248678444854,0.8233558893634723,0.1991807021103896,0.0,0.0
0.6836075741544748,0.6629213483146068,0.5355104739369476,0.7714604236343366,0.7411971830985915,0.5173277661795408,0.5,0.11863076912847176,0.8569883700468719,0.20209770698051951,0.0,0.6666666666666666
0.6340253201503155,0.6292134831460674,0.39369475955181293,0.7788926049795615,0.5598591549295774,0.5482254697286013,0.509090909090909,0.2256850476424786,0.5909471932939804,0.34003398944805197,0.0,1.0
0.029223977525630274,0.0449438202247191,0.0023662050247059644,0.09513192121887774,0.007042253521126765,0.008350730688935284,0.09090909090909091,0.8288993357315262,0.019334197181296142,0.26790787337662336,0.0,1.0
0.6041446240286037,0.6404494382022472,0.4743545131881133,0.5785953177257526,0.6725352112676056,0.5390396659707725,0.509090909090909,0.06810247953667437,0.7458367327350387,0.2536018668831169,0.0,0.0
0.39271772045678427,0.39325842696629215,0.2250504558424386,0.4388703084355259,0.46654929577464793,0.2697286012526096,0.3727272727272727,0.10194094061479742,0.6722512837740559,0.14631950081168835,0.0,0.3333333333333333
0.0,0.06741573033707865,0.0032709304753288336,0.011891490152359727,0.00528169014084507,0.00459290187891441,0.07272727272727272,0.4219999867013317,0.04039609028810931,0.24733664772727273,1.0,0.6666666666666666
0.5972855631361962,0.6292134831460674,0.3741735680979887,0.6789297658862876,0.5299295774647887,0.5665970772442589,0.5818181818181818,0.19520450026929798,0.4633200556702022,0.38318029626623373,1.0,1.0
0.3358021087963808,0.39325842696629215,0.14127635882803258,0.36380527684875513,0.27816901408450706,0.3640918580375783,0.3909090909090909,0.21948121895592154,0.3151141399113756,0.47941609172077926,1.0,0.6666666666666666
0.6099821226604399,0.7303370786516854,0.5473588976268355,0.6150130063173541,0.6936619718309859,0.5006263048016701,0.509090909090909,0.0749845402982891,0.7748780214682218,0.21407010957792208,1.0,0.6666666666666666
0.5970301725710533,0.6853932584269662,0.5017920523348876,0.6161278335191379,0.6707746478873239,0.4851774530271399,0.5818181818181818,0.08513142408787755,0.63602885892083,0.2149325284090909,1.0,0.6666666666666666
0.8613229231274399,0.8539325842696628,0.7751409283875008,0.9360832404310665,0.8661971830985915,0.746972860125261,0.9181818181818181,0.12746108477236007,0.5003583369326998,0.28439529220779214,0.0,0.6666666666666666
0.6164763398883578,0.6404494382022472,0.4475433224302317,0.6633221850613155,0.6320422535211268,0.5348643006263049,0.4636363636363636,0.12462846845888381,0.7672137703764139,0.27558086444805197,0.0,0.3333333333333333
0.8886861979641724,0.8651685393258426,0.7933050316653908,0.8974358974358975,0.8767605633802816,0.8509394572025053,0.8545454545454546,0.11031910154198055,0.5601206187710964,0.3388925527597403,0.0,0.3333333333333333
0.006822576525958621,0.011235955056179775,0.00040016702623703847,0.00594574507617987,0.00528169014084507,0.029645093945720256,0.09090909090909091,0.3907082205717097,0.011375597894770495,0.4711470170454545,0.0,0.6666666666666666
0.630267430406071,0.6629213483146068,0.4514753984271696,0.6904496469713861,0.6179577464788732,0.562839248434238,0.509090909090909,0.14478924935667686,0.6708115371694582,0.30723670860389607,0.0,0.0
0.3367871866905031,0.41573033707865165,0.18870485072030063,0.4132292827945002,0.36619718309859156,0.23340292275574115,0.2727272727272727,0.16219720594982406,0.6981939178704548,0.1765929383116883,0.0,0.6666666666666666
0.3903462366376008,0.43820224719101125,0.23961305588419513,0.4362690449646971,0.45422535211267606,0.2776617954070981,0.4,0.10840409333005302,0.6003423397482044,0.16242644074675325,0.0,0.6666666666666666
0.034003429530446216,0.0898876404494382,0.008803674577214838,0.08547008547008549,0.029929577464788734,0.008350730688935284,0.009090909090909094,0.5057682973050248,0.42609300763065705,0.1481838474025974,0.0,0.6666666666666666
0.37374584990331644,0.39325842696629215,0.20704293966177184,0.4043106651802304,0.42605633802816906,0.28810020876826725,0.38181818181818183,0.10736014788118964,0.5839052326790485,0.19376521915584413,0.0,1.0
0.6404830530117844,0.6853932584269662,0.5474980861577006,0.6473429951690821,0.7359154929577465,0.5156576200417536,0.4818181818181818,0.07150028924603197,0.8845099262529796,0.20348011363636362,0.0,1.0
0.1708198037141085,0.3146067415730337,0.058215603034309976,0.2969156447417317,0.11795774647887323,0.1139874739039666,0.1090909090909091,0.515835389085783,0.4508742461326807,0.311130275974026,0.0,1.0
